აღებაც	აღებ აც
ნომინანტი	ნომინანტ ი
ბლოგზე	ბლოგ ზე
ჩალისფერი	ჩა ლისფერ ი
დანიშნულებით	და ნიშნულებ ით
ერთწლოვანი	ერთ წლოვან ი
ფიგურებად	ფიგურ ებად
ორგანიზებას	ორგანიზებ ას
მონუმენტთა	მო ნუმენტ თა
შეუმჩნევლად	შეუ მჩნევ ლად
დაემალა	და ემალ ა
ლენტის	ლენტ ის
რომელნიც	რომელ ნიც
მომატება	მო მატებ ა
ავტორისა	ავტორ ისა
მარხავენ	მარხავ ენ
ხუთი	ხუთ ი
ტემპერატურათა	ტემპერატურ ათა
სექტორში	სექტორ ში
კალიგულას	კალიგულ ას
საურონი	საურონ ი
გამოსავალი	გამო სავალ ი
