აღებაც	აღებ აც
საზოგადოებისაგან	სა ზოგადოებ ის ა გან
ჰიპოფიზის	ჰიპოფიზ ის
იცოდე	იცოდ ე
მუშკეტერი	მუშკეტერ ი
ოკეანეებს	ოკეანე ებს
დაიცვა	და იცვ ა
გონივრული	გონივრულ ი
მეტალების	მეტალ ების
არასაკმარისად	არა სა კმარის ად
გადაწყვეტილებით	გადა წყვეტილებ ით
დაიჭირა	დაიჭირ ა
სინ	სინ
ჯაზის	ჯაზ ის
ნომინანტი	ნომინანტ ი
ბლოგზე	ბლოგ ზე
ჩალისფერი	ჩალ ის ფერ ი
დანიშნულებით	და ნიშნულებ ით
ერთწლოვანი	ერთ წლოვან ი
ფიგურებად	ფიგურ ება დ
ორგანიზებას	ორგანიზებ ას
მონუმენტთა	მო ნუმენტ თა
შეუმჩნევლად	შე უ მჩნევ ლად
დაემალა	და ე მალ ა
ლენტის	ლენტ ის
რომელნიც	რომელ ნ იც
მომატება	მო მატებ ა
ავტორისა	ავტორ ის ა
მარხავენ	მარხ ა ვენ
ხუთი	ხუთ ი
ტემპერატურათა	ტემპერატურ ათ ა
