აღებაც	აღებ აც
ბლოგზე	ბლოგ ზე
ჩალისფერი	ჩ ალ ისფერი
დანიშნულებით	და ნიშნულებ ით
ერთწლოვანი	ერთ წლოვან ი
ფიგურებად	ფიგურ ებად
ორგანიზებას	ორგანიზებ ას
მონუმენტთა	მო ნუმენტ თა
შეუმჩნევლად	შე უ მჩნევ ლად
დაემალა	და ემალ ა
ლენტის	ლენტ ის
რომელნიც	რომელ ნიც
მომატება	მო მატებ ა
ავტორისა	ავტორ ისა
მარხავენ	მარხ ავენ
ხუთი	ხუთ ი
ტემპერატურათა	ტემპერატურ ათა
სექტორში	სექტორ ში
კალიგულას	კალიგულ ას
საურონი	საურონ ი
გამოსავალი	გამო სავალ ი
