გამოსხივება	გამო სხივ ება
მოსდევდა	მო სდევ და
აორთქლების	ა ორთქლ ების
არქიტრავული	არქიტრავ ული
ინფორმაციული	ინფორმაცი ული
დამსახურებისათვის	დამ სახურ ებისათვის
თიანეთის	თიანეთ ის
რეისების	რეის ების
ინსტიტუტმა	ინსტიტუტ მა
მოითხოვდა	მო ითხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენ ტეხ ის
დოლარით	დოლარ ით
დიალოგები	დია ლოგ ები
ირანელებს	ირან ელებს
მარტი	მარტ ი
პატრიარქალური	პატრიარქ ალური
ხმალი	ხმ ალი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მა რკეტინგ ი
შეადგენდეს	შე ადგენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	სურვილ ისამებრ
ჰაბსბურგების	ჰაბსბურგ ების
მომდევნო	მომ დევნ ო
მინიშნებები	მი ნიშნ ებები
გებრიელ	გებრიელ
დიმა	დიმ ა
იკეტება	ი კეტ ება
პოემის	პოემ ის
მასაის	მასა ი ს
ბარონესა	ბარონ ესა
