გამოსხივება	გამო სხივ ება
ცოდვის	ცოდვ ის
ენაცვლება	ე ნაცვლ ება
იაპონელების	იაპონ ელ ების
მოსდევდა	მო სდევ და
აორთქლების	ა ორთქლ ების
არქიტრავული	არქი ტრავ ული
ინფორმაციული	ი ნფორმაც იული
დამსახურებისათვის	დ ამსახურ ების ათვის
თიანეთის	თი ან ეთის
რეისების	რე ის ების
ინსტიტუტმა	ინსტი ტუტ მა
მოითხოვდა	მო ი თხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენ ტეხი ს
დოლარით	დოლარ ით
დიალოგები	დიალოგ ები
ირანელებს	ირან ელებ ს
მარტი	მარტ ი
პატრიარქალური	პატრი არქ ალური
ხმალი	ხმ ალი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მარკ ეტინგ ი
შეადგენდეს	შე ადგენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	ს ურვილ ის ამებრ
ჰაბსბურგების	ჰაბსბურ გ ების
მომდევნო	მომ დევნ ო
მინიშნებები	მი ნიშნ ებები
გებრიელ	გებრი ელ
დიმა	დი მა
იკეტება	ი კეტ ება
