გამოსხივება	გამო სხივ ება
ენაცვლება	ე ნაცვლ ება
იაპონელების	იაპონ ელების
მოსდევდა	მო სდევ და
აორთქლების	ა ორთქლ ების
არქიტრავული	არქიტრა ვ ული
ინფორმაციული	ი ნფორმაცი ული
დამსახურებისათვის	დამსახუ რ ებისათვის
თიანეთის	თიან ეთის
რეისების	რეის ების
ინსტიტუტმა	ინსტიტუტ მა
მოითხოვდა	მო ითხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენტ ეხის
დოლარით	დოლარ ით
დიალოგები	დია ლოგ ები
ირანელებს	ირანელ ებს
მარტი	მარტ ი
პატრიარქალური	პატრიარქ ალური
ხმალი	ხმ ალი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მა რკეტინგ ი
შეადგენდეს	შე ადგენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	სურვილ ისამებრ
ჰაბსბურგების	ჰაბსბურგ ების
მომდევნო	მომ დევნ ო
მინიშნებები	მი ნიშნ ებები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	ი კეტ ება
პოემის	პოემ ის
მასაის	მა სა ის
