გამოსხივება	გამოსხივ ება
მომდევნო	მომ დევნ ო
მინიშნებები	მინიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	ი კეტ ება
პოემის	პოემ ის
მასაის	მა ს აის
ბარონესა	ბარონ ესა
მარანი	მარ ანი
მორინ	მო რინ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მახასიათებ ლებია
ლანჩის	ლან ჩის
ინტერესის	ინტერეს ის
