გამოსხივება	გამოსხივ ება
მომდევნო	მომ დევნ ო
მინიშნებები	მინიშნებ ები
გებრიელ	გებრი ელ
დიმა	დი მა
იკეტება	ი კეტ ება
პოემის	პოემ ის
მასაის	მასა ის
ბარონესა	ბარონ ესა
მარანი	მარ ანი
მორინ	მორი ნ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მახასიათ ებლებია
ლანჩის	ლან ჩის
ინტერესის	ინტერეს ის
