გამოსხივება	გამო სხივ ება
აორთქლების	ა ორთქლ ების
არქიტრავული	ა რქიტრავ ული
ინფორმაციული	ინფორმაც იული
დამსახურებისათვის	დამ სახურ ებისათვის
თიანეთის	თიან ეთის
რეისების	რეის ების
ინსტიტუტმა	ი ნსტიტუტ მა
მოითხოვდა	მო ითხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენ ტეხ ის
დოლარით	დოლარ ით
დიალოგები	დიალოგ ები
ირანელებს	ირანელ ებს
მარტი	მარტ ი
პატრიარქალური	პა ტრიარქ ალური
ხმალი	ხმ ალი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მა რკეტინგ ი
შეადგენდეს	შე ადგენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	სურვილ ისამებრ
ჰაბსბურგების	ჰაბსბურგ ების
მომდევნო	მომ დევნ ო
მინიშნებები	მ ინიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	იკეტ ება
პოემის	პოემ ის
მასაის	მა სა ის
ბარონესა	ბარონ ესა
