გამოსხივება	გამოსხივ ება
მომდევნო	მომ დევნ ო
მინიშნებები	მინიშნ ებები
გებრიელ	გებრიე ლ
დიმა	დი მა
იკეტება	იკეტ ება
პოემის	პოემ ის
მასაის	მასა ის
ბარონესა	ბარონ ესა
მარანი	მარ ანი
მორინ	მორ ინ
ტრანსპორტის	ტრანსპორტი ს
მახასიათებლებია	მახასიათებლები ა
ლანჩის	ლანჩ ის
ინტერესის	ინტერეს ის
