გამოსხივება	გამოსხივ ება
მომდევნო	მომ დევნო
მინიშნებები	მინიშნებ ები
გებრიელ	გებრი ელ
დიმა	დი მა
იკეტება	ი კეტება
პოემის	პოემ ის
მასაის	მასა ის
ბარონესა	ბარონ ესა
მარანი	მარ ანი
მორინ	მორ ინ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მახასიათ ებლებია
ლანჩის	ლანჩ ის
ინტერესის	ინტერეს ის
