აღებაც	აღებ აც
ნომინანტი	ნომინანტ ი
ბლოგზე	ბლოგ ზე
ჩალისფერი	ჩალის ფერი
დანიშნულებით	დანიშნულ ებით
ერთწლოვანი	ერთ წლოვანი
ფიგურებად	ფიგურ ებად
ორგანიზებას	ორგანიზებ ას
მონუმენტთა	მო ნუმენტ თა
შეუმჩნევლად	შეუმჩნევ ლად
დაემალა	და ემალ ა
ლენტის	ლენტ ის
რომელნიც	რომელ ნიც
მომატება	მო მატებ ა
ავტორისა	ავტორ ისა
მარხავენ	მარხავ ენ
ხუთი	ხუთ ი
ტემპერატურათა	ტემპერატურ ათა
სექტორში	სექტორ ში
კალიგულას	კალიგულ ას
საურონი	საურონ ი
გამოსავალი	გამო სავალ ი
