გამოსხივება	გამო სხივ ება
მოედნები	მოედნ ები
დაღესტანში	და ღესტ ანში
წლებმა	წლებ მა
ადგილებშიც	ა დგილ ებში ც
ცოდვის	ცოდვ ის
ენაცვლება	ე ნაცვლ ება
იაპონელების	იაპონ ელ ების
მოსდევდა	მო სდევ და
აორთქლების	ა ორთქლ ების
არქიტრავული	არქი ტრავ ული
ინფორმაციული	ინფორმაც იული
დამსახურებისათვის	დამ სახურ ების ა თვის
თიანეთის	თი ან ეთის
რეისების	რეის ების
ინსტიტუტმა	ინსტიტუტ მა
მოითხოვდა	მო ი თხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენტ ეხ ის
დოლარით	დოლარ ით
დიალოგები	დიალოგ ები
ირანელებს	ირან ელებს
მარტი	მარტი
პატრიარქალური	პატრი არქ ალური
ხმალი	ხმა ლი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მარკე ტინგ ი
შეადგენდეს	შე ადგენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	სურვილ ისა მებრ
ჰაბსბურგების	ჰაბს ბურგ ების
მომდევნო	მო მ დევნ ო
მინიშნებები	მი ნიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
