გამოსხივება	გამოსხივ ება
მინიშნებები	მინიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	იკეტ ება
პოემის	პოემ ის
მასაის	მა სა ის
ბარონესა	ბარონ ესა
მარანი	მარ ანი
მორინ	მორინ
ტრანსპორტის	ტრანსპორტ ი ს
მახასიათებლებია	მა ხასიათ ებლები ა
ლანჩის	ლ ანჩის
ინტერესის	ინტერეს ის
