გამოსხივება	გამოსხივ ება
მინიშნებები	მინიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	იკეტება
პოემის	პოემ ის
მასაის	მას ა ის
ბარონესა	ბარონ ეს ა
მარანი	მარ ანი
მორინ	მორინ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მახასიათებლ ებია
ლანჩის	ლანჩ ის
