გამოსხივება	გამოსხივ ება
მინიშნებები	მინიშნ ებები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	იკეტ ება
პოემის	პოემ ის
მასაის	მას აის
ბარონესა	ბარო ნესა
მარანი	მარ ანი
მორინ	მორ ინ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მახასიათებ ლებია
ლანჩის	ლანჩ ის
ინტერესის	ინტერეს ის
