გამოსხივება	გამოსხივ ება
მინიშნებები	მინიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	ი კეტ ება
პოემის	პოემ ის
მასაის	მა სა ის
ბარონესა	ბარონ ე სა
მარანი	მარანი
მორინ	მორინ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მა ხასიათებლ ებია
ლანჩის	ლანჩ ის
