გამოსხივება	გამო სხივ ება
ადგილებშიც	ადგილ ებ შიც
ცოდვის	ცოდვ ის
ენაცვლება	ე ნაცვლ ება
იაპონელების	იაპონ ელ ების
მოსდევდა	მო სდევ და
აორთქლების	ა ორთქლ ების
არქიტრავული	არქი ტრავ ული
ინფორმაციული	ი ნფორმა ციული
დამსახურებისათვის	და მსახუ რები სა თვის
თიანეთის	თ იან ეთის
რეისების	რე ის ების
ინსტიტუტმა	ინსტიტუტ მა
მოითხოვდა	მო ი თხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენტ ეხის
დოლარით	დოლარ ით
დიალოგები	დიალოგ ები
ირანელებს	ირანელ ებს
მარტი	მარტ ი
პატრიარქალური	პატრი არქ ალური
ხმალი	ხმა ლი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მარ კეტინგ ი
შეადგენდეს	შე ად გენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	ს ურვილ ი ს ამებრ
ჰაბსბურგების	ჰაბს ბურგ ების
მომდევნო	მომ დევნ ო
მინიშნებები	მი ნიშნებ ები
გებრიელ	გებრი ელ
დიმა	დი მა
იკეტება	იკეტ ება
