აღებაც	აღებ აც
ნომინანტი	ნომინანტ ი
ბლოგზე	ბლოგ ზე
ჩალისფერი	ჩალისფერ ი
დანიშნულებით	დანიშნულ ებით
ერთწლოვანი	ერთწლოვან ი
ფიგურებად	ფიგურ ებად
ორგანიზებას	ორგანიზებ ას
მონუმენტთა	მო ნუმენტ თა
შეუმჩნევლად	შე უ მჩნევ ლად
დაემალა	და ემალ ა
ლენტის	ლენტ ის
რომელნიც	რომელ ნიც
მომატება	მო მატებ ა
ავტორისა	ავტორ ისა
მარხავენ	მარხ ავენ
ხუთი	ხუთ ი
ტემპერატურათა	ტემპერატურ ათ ა
სექტორში	სექტორ ში
კალიგულას	კალიგულ ას
საურონი	საურონ ი
გამოსავალი	გა მოსავალ ი
