გამოსხივება	გამო სხივ ება
აორთქლების	ა ორთქლ ების
არქიტრავული	ა რქიტრავ ული
ინფორმაციული	ინფორმაც იული
დამსახურებისათვის	დამ სახურ ებისათვის
თიანეთის	თიანეთ ის
რეისების	რეის ების
ინსტიტუტმა	ინსტიტუტ მა
მოითხოვდა	მო ითხოვ და
კბილებში	კბილ ებში
ლენტეხის	ლენ ტეხ ის
დოლარით	დოლარ ით
დიალოგები	დიალოგ ები
ირანელებს	ირანელ ებს
მარტი	მარტ ი
პატრიარქალური	პატრიარქ ალური
ხმალი	ხმ ალი
ახალბედას	ახალ ბედ ას
მარკეტინგი	მა რკეტინგ ი
შეადგენდეს	შეა დგენ დეს
უსქესო	უ სქეს ო
პრინციპების	პრინციპ ების
სურვილისამებრ	სურვილ ისამებრ
ჰაბსბურგების	ჰაბსბურგ ების
მომდევნო	მომ დევნ ო
მინიშნებები	მ ინიშნ ებები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	ი კეტ ება
პოემის	პოემ ის
მასაის	მას აის
ბარონესა	ბარონ ესა
