გამოსხივება	გამოსხივ ება
მომდევნო	მომდევნო
მინიშნებები	მინიშნებ ები
გებრიელ	გებრიელ
დიმა	დი მა
იკეტება	იკეტ ება
პოემის	პოემ ის
მასაის	მა სა ის
ბარონესა	ბარონ ეს ა
მარანი	მარ ანი
მორინ	მორინ
ტრანსპორტის	ტრანსპორტ ის
მახასიათებლებია	მახასიათებლ ებია
ლანჩის	ლანჩ ი ს
