ბათუმში	ბათუმ ში
დარქმეული	და რქმე ული
სამეფოდან	სამეფო დან
მოქმედ	მოქმედ
სათეატრო	სა თეატრ ო
ურწმუნო	უ რწმუნ ო
სეზონებს	სეზონ ებს
გერინგმა	გერინგ მ ა
პერიოდისთვის	პერიოდ ის თვის
მიიღებს	მიიღ ებს
ოფიცერი	ოფიცერ ი
ბუგატის	ბუგა ტ ის
პირამიდა	პირამიდ ა
კონსტიტუციამ	კონ სტიტუცი ამ
რესპუბლიკელებმა	რესპუბლ იკელ ებმა
ღუმელი	ღუმელ ი
თეორიისა	თეორი ის ა
კორინთული	კორინთ ული
ინტერესების	ინტერეს ებ ის
ფაქტორს	ფაქტორ ს
ხობისწყლის	ხობ ისწყ ლის
შეავიწროვეს	შეა ვიწრო ვ ეს
ფარგლებშია	ფარგლ ებში ა
პათოლოგიური	პათ ოლოგი ური
სპარსეთის	სპარსეთ ი ს
გაქცევას	გაქცევ ას
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძ ე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დ ათ
რქებს	რქ ებს
დაკავშირებულები	დაკავშირ ებულ ები
დანაშაულებების	დანაშაულ ებ ების
დომენიკო	დომენ იკ ო
ორშაბათს	ორშაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებ ში
აღჭურვა	აღჭურვ ა
ცაგერის	ცაგერ ი ს
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუარსაბ ი ს
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ებ ი
ფრანკის	ფრანკ ი ს
წარმატებისა	წარმატებ ის ა
წარმოებისა	წარმო ებისა
აღწერილობას	აღწერ ილ ობას
