იტალიასთან	იტალი ასთან
ოთხჯერ	ოთხ ჯერ
ლუკულუსმა	ლუკულუს მა
არჩევდნენ	არჩევ დნენ
დავიდ	დავიდ
წამებული	წამებული
აცილებას	აცილებ ას
აღნიშნული	აღნიშნ ული
ეგზემპლარი	ეგზემპლარ ი
გარდაცვალებამდე	გარდაცვალებ ამდე
განხორციელებას	განხორციელება ს
აჯანყებას	აჯანყებ ას
თემს	თემ ს
გიზი	გიზი
