იტალიასთან	იტალი ასთან
კონცენტრირებულია	კონცენტრირებულ ია
ატლეტიკოსთან	ატლეტიკო სთან
თქმა	თქმა
ხატის	ხატ ის
ფოტოები	ფოტო ები
დისკოს	დისკ ოს
ტურინელებმა	ტურინ ელებმა
დეკანოზი	დეკანოზი
მარშლის	მარ შლის
სპა	ს პა
ურთიერთქმედებენ	ურთიერთ ქმედებ ენ
ნაქალაქარის	ნაქალაქარ ის
