ბათუმში	ბათუმ ში
სეზონებს	სეზონ ებ ს
გერინგმა	გერინგ მ ა
პერიოდისთვის	პერიოდ ისთვის
მიიღებს	მიიღ ებ ს
ოფიცერი	ოფიცერ ი
ბუგატის	ბუ გატ ის
პირამიდა	პირამიდ ა
კონსტიტუციამ	კონსტიტუცი ამ
რესპუბლიკელებმა	რესპუბლიკ ელ ებმა
ღუმელი	ღუმელ ი
თეორიისა	თეორი ის ა
კორინთული	კორინთ ულ ი
ინტერესების	ინტერეს ებ ის
ფაქტორს	ფაქტორ ს
ხობისწყლის	ხობ ისწყლ ის
შეავიწროვეს	შეა ვიწროვ ეს
ფარგლებშია	ფარგლ ებში ა
პათოლოგიური	პათ ოლოგი ური
სპარსეთის	სპარს ეთ ის
გაქცევას	გაქცევ ას
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრონომი ის
მოსწონდათ	მოსწონ დ ათ
რქებს	რქ ებ ს
დაკავშირებულები	დაკავშირ ებულ ები
დანაშაულებების	დანაშაულ ებ ების
დომენიკო	დომენ იკ ო
ორშაბათს	ორ შაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებ ში
აღჭურვა	აღჭურვ ა
ცაგერის	ცა გერი ს
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუარსა ბ ის
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ებ ი
ფრანკის	ფრანკ ის
წარმატებისა	წარმატებ ის ა
წარმოებისა	წარმო ებ ისა
აღწერილობას	აღწერ ილ ობას
მიქა	მიქ ა
