ბათუმში	ბათუმ ში
შეავიწროვეს	შე ა ვიწროვ ეს
ფარგლებშია	ფარგლ ებში ა
პათოლოგიური	პათ ოლოგი ური
სპარსეთის	სპარსეთ ის
გაქცევას	გა ქცევ ას
მასას	მასა ს
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მი ქ აძე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებს
დაკავშირებულები	და კავშირ ებულ ები
დანაშაულებების	დანაშაუ ლ ებ ების
დომენიკო	დომენ ი კო
ორშაბათს	ორშაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებში
აღჭურვა	აღჭურვ ა
ცაგერის	ცაგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუ არ სა ბ ის
ხატოვანი	ხატ ოვანი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ები
ფრანკის	ფრანკ ის
წარმატებისა	წარმატებ ის ა
წარმოებისა	წარმოებ ის ა
აღწერილობას	აღწერილობ ას
მიქა	მიქა
მილიარდამდე	მილიარდ ამდე
