ბათუმში	ბათუმ ში
სამეფოდან	სამეფო დან
მოქმედ	მოქმედ
სათეატრო	სა თეატრ ო
ურწმუნო	უ რწმუნ ო
სეზონებს	სეზონ ებ ს
გერინგმა	გერინგ მ ა
პერიოდისთვის	პერიოდ ისთვის
მიიღებს	მიიღ ებ ს
ოფიცერი	ოფიცერ ი
ბუგატის	ბუგა ტ ის
პირამიდა	პირამიდ ა
კონსტიტუციამ	კონსტიტუც ი ამ
რესპუბლიკელებმა	რესპუბლიკ ელ ებმა
ღუმელი	ღუმელ ი
თეორიისა	თეორი ის ა
კორინთული	კორინთ ულ ი
ინტერესების	ინტერეს ებ ის
ფაქტორს	ფაქტორ ს
ხობისწყლის	ხობ ისწყ ლის
შეავიწროვეს	შეა ვიწრო ვეს
ფარგლებშია	ფარგლებ შ ია
პათოლოგიური	პათ ოლოგი ური
სპარსეთის	სპარს ეთ ის
გაქცევას	გაქცევ ას
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებ ს
დაკავშირებულები	დაკავშირ ებულ ები
დანაშაულებების	დანაშაულ ებ ების
დომენიკო	დომენ იკ ო
ორშაბათს	ორშაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებ ში
აღჭურვა	აღჭურვ ა
ცაგერის	ც აგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუარსაბ ის
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ებ ი
ფრანკის	ფრანკ ის
წარმატებისა	წარმატ ებ ისა
წარმოებისა	წარმო ებ ისა
აღწერილობას	აღწერილ ობ ას
