ბათუმში	ბათუმ ში
შეავიწროვეს	შე ა ვიწროვ ე ს
ფარგლებშია	ფარგლ ებში ა
პათოლოგიური	პათოლოგი ური
სპარსეთის	სპარს ეთის
გაქცევას	გა ქცევ ა ს
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრო ნომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებს
დაკავშირებულები	და კავშირ ებულ ები
დანაშაულებების	დანაშაულ ებ ების
დომენიკო	დომენ იკ ო
ორშაბათს	ორშაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებში
აღჭურვა	აღჭურვ ა
ცაგერის	ც აგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუარსაბ ის
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ები
ფრანკის	ფრანკ ის
წარმატებისა	წარმატებ ის ა
წარმოებისა	წარმოებ ის ა
აღწერილობას	აღწერილ ობა ს
მიქა	მიქა
მილიარდამდე	მილიარდ ამდე
