იტალიასთან	იტალი ასთან
პერსონალური	პერსონ ალური
პრეზიდენტებს	პრეზიდენტ ებს
რაციონში	რაციონ ში
აპატიმრებენ	აპატიმ რებენ
აკვარელით	აკვარ ელი თ
ნაწარმოებია	ნაწარმოებ ია
ლიახვის	ლიახვ ის
იტყვის	იტყვ ის
კუნძულია	კუნძულ ია
კონცენტრირებულია	კონცენტრ ი რებულია
ატლეტიკოსთან	ატლეტიკ ოს თან
თქმა	თქმ ა
ხატის	ხატ ის
ფოტოები	ფოტო ები
დისკოს	დისკ ოს
ტურინელებმა	ტურინ ელებმა
დეკანოზი	დეკანოზ ი
მარშლის	მარშ ლის
სპა	სპ ა
ურთიერთქმედებენ	ურთიერთქმედ ებენ
