იტალიასთან	იტალი ასთან
კამარით	კამარ ით
ჰიტი	ჰიტ ი
ეყრება	ეყრ ება
ვულგარული	ვულგარ ული
გეოლოგმა	გეოლოგ მა
რეჯეფ	რე ჯეფ
უზომოდ	უზომო დ
ცილა	ცილა
შენელებას	შენელება ს
კანტონების	კანტონ ების
