ბათუმში	ბათუმ ში
ხობისწყლის	ხ ობ ისწყლის
შეავიწროვეს	შე ა ვიწროვ ეს
ფარგლებშია	ფარგლ ებში ა
პათოლოგიური	პათოლოგი ური
სპარსეთის	სპარს ეთ ის
გაქცევას	გა ქცევ ას
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებს
დაკავშირებულები	და კავშირ ებულ ები
დანაშაულებების	დანაშაულ ებ ების
დომენიკო	დომენ ი კო
ორშაბათს	ორ შაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ა ს
სისტემებში	სისტემ ებში
აღჭურვა	აღჭურვ ა
ცაგერის	ცაგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუარ სა ბი ს
ხატოვანი	ხატ ოვანი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ები
ფრანკის	ფრანკ ის
წარმატებისა	წარმატ ების ა
წარმოებისა	წარმოებ ის ა
აღწერილობას	აღწერილ ობა ს
მიქა	მიქ ა
მილიარდამდე	მილიარდ ამდე
