ბათუმში	ბათუმ ში
რესპუბლიკელებმა	რესპუბლიკელ ებ მა
ღუმელი	ღუმელ ი
თეორიისა	თეორი ი სა
კორინთული	კორინთ ულ ი
ინტერესების	ინტერეს ებ ის
ფაქტორს	ფაქტორ ს
ხობისწყლის	ხობ ის წყლ ის
შეავიწროვეს	შე ა ვიწროვ ეს
ფარგლებშია	ფარგლ ებშია
პათოლოგიური	პათოლოგი ურ ი
სპარსეთის	სპარსეთ ის
გაქცევას	გაქცევ ას
მასას	მასა ს
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებ ს
დაკავშირებულები	დაკავშირებულ ებ ი
დანაშაულებების	დანაშაულ ებ ებ ის
დომენიკო	დომენ ი კო
ორშაბათს	ორშაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებ შ ი
აღჭურვა	აღჭურვ ა
ცაგერის	ცაგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავენ
ლუარსაბის	ლუარსაბ ის
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ებ ი
ფრანკის	ფრანკ ის
წარმატებისა	წარმატებ ი სა
წარმოებისა	წარმო ებ ი სა
აღწერილობას	აღწერილ ობა ს
მიქა	მიქ ა
მილიარდამდე	მილიარდ ამდე
