ბათუმში	ბათუმ ში
რესპუბლიკელებმა	რესპუბლიკელ ებ მა
ღუმელი	ღუმელ ი
თეორიისა	თეორი ის ა
კორინთული	კორინთ ულ ი
ინტერესების	ინტერეს ებ ის
ფაქტორს	ფაქტორ ს
ხობისწყლის	ხობ ის წყლ ის
შეავიწროვეს	შეა ვიწროვ ეს
ფარგლებშია	ფარგლ ებ შია
პათოლოგიური	პათოლოგი ურ ი
სპარსეთის	სპარსეთ ის
გაქცევას	გაქცევ ას
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებ ს
დაკავშირებულები	დაკავშირ ებულ ებ ი
დანაშაულებების	დანაშაულ ებ ებ ის
დომენიკო	დომენ ი კო
ორშაბათს	ორშაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებ ში
აღჭურვა	აღჭურვ ა
ცაგერის	ცაგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავ ენ
ლუარსაბის	ლუარ სა ბ ის
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ებ ი
ფრანკის	ფრანკ ის
წარმატებისა	წარმატებ ის ა
წარმოებისა	წარმო ებ ის ა
აღწერილობას	აღწერილობ ას
მიქა	მიქ ა
მილიარდამდე	მილიარდ ამდე
დასჭირდება	დასჭირდ ება
