ბათუმში	ბათუმ ში
თეორიისა	თეორი ის ა
კორინთული	კორინთ ული
ინტერესების	ინტერეს ებ ის
ფაქტორს	ფაქტორ ს
ხობისწყლის	ხობ ის წყლ ის
შეავიწროვეს	შეა ვიწროვ ეს
ფარგლებშია	ფარგლ ებ შია
პათოლოგიური	პათოლოგი ურ ი
სპარსეთის	სპარსეთ ის
გაქცევას	გაქცევ ას
მასას	მას ას
გამოღვიძება	გამო ღვიძ ება
მიქაძე	მიქ აძე
ასტრონომიის	ასტრონომ ი ის
მოსწონდათ	მოსწონ დათ
რქებს	რქ ებ ს
დაკავშირებულები	დაკავშირებულ ებ ი
დანაშაულებების	დანაშაულ ებ ებ ის
დომენიკო	დომენ ი კო
ორშაბათს	ორ შაბათ ს
ცხოველი	ცხოველ ი
წითელას	წითელ ას
სისტემებში	სისტემ ებ ში
აღჭურვა	აღჭურვ ა
ცაგერის	ცაგერ ის
აიაქსს	აიაქს ს
ფერნანდუ	ფერნანდ უ
აკითხავენ	აკითხ ავენ
ლუარსაბის	ლუარსაბ ის
ხატოვანი	ხატ ოვან ი
გადაფრენა	გადა ფრენ ა
ფირები	ფირ ებ ი
ფრანკის	ფრანკ ის
წარმატებისა	წარმატებ ის ა
წარმოებისა	წარმო ებ ის ა
აღწერილობას	აღწერილ ობა ს
მიქა	მიქ ა
მილიარდამდე	მილიარდ ამდე
დასჭირდება	და სჭირდ ება
